codigo_postal,nombre_entidad_singular,municipio_id,nombre
04858,ARROYO ALBANCHEZ (EL),04031,Cantoria
04859,LIJAR,04058,Líjar
04860,OLULA DEL RIO,04069,Olula del Río
04867,MACAEL,04062,Macael
04868,REUL ALTO (EL),04056,Laroya
04869,LLANO DE LA HERRA,04044,Fines
04870,PURCHENA,04076,Purchena
04877,SOMONTIN,04085,Somontín
04878,SUFLI,04087,Suflí
04879,URRACAL,04096,Urrácal
04880,TIJOLA,04092,Tíjola
04887,TIJOLA,04092,Tíjola
04888,BAYARQUE,04021,Bayarque
04889,DALI,04092,Tíjola
04890,MANACA,04083,Serón
04897,MANACA,04083,Serón
04898,RAMIL (EL),04083,Serón
04899,JORVILA,04083,Serón
04964,SALTADOR (EL),04053,Huércal-Overa
05001,AVILA,05019,Ávila
05002,AVILA,05019,Ávila
05003,AVILA,05019,Ávila
05004,AVILA,05019,Ávila
05005,AVILA,05019,Ávila
05100,VIÑA (LA),05163,Navaluenga
05110,RINCONADA (LA),05022,"Barraco, El"
05111,CALAS DEL BURGUILLO,05211,San Juan de la Nava
05113,PUENTE NUEVA,05041,Burgohondo
05114,VILLANUEVA DE AVILA,05905,Villanueva de Ávila
05115,SERRANILLOS,05233,Serranillos
05116,SERRANILLOS,05233,Serranillos
05120,VILLAREJO,05212,San Juan del Molinillo
05122,NAVATALGORDO,05169,Navatalgordo
05123,NAVALOSA,05160,Navalosa
05130,VILLAVICIOSA,05238,Solosancho
05131,NARROS DEL PUERTO,05148,Narros del Puerto
05132,SAN MARTIN DEL PIMPOLLAR,05216,San Martín del Pimpollar
05133,SAN MARTIN VEGA ALBERCHE,05215,San Martín de la Vega del Alberche
05134,NAVALACRUZ,05157,Navalacruz
05140,MARTIHERRERO,05121,Martiherrero
05141,SANCHORREJA,05205,Sanchorreja
05143,VALDECASA,05252,Valdecasa
05145,SAN JUAN DEL OLMO,05213,San Juan del Olmo
05146,VITA,05265,Vita
05147,VIÑEGRA DE LA SIERRA,05107,Hurtumpascual
05148,RIVILLAS DE LA CAÑADA,05044,Cabezas del Villar
05149,SOLANA DE RIOALMAR,05237,Solana de Rioalmar
05150,SAN MIGUEL DE SERREZUELA,05218,San Miguel de Serrezuela
05151,DIEGO ALVARO,05903,Diego del Carpio
05152,ESTRELLA (LA),05122,Martínez
05153,ALDEALABAD DEL MIRON,05129,"Mirón, El"
05154,SERRANOS DE LA TORRE,05266,Zapardiel de la Cañada
05160,NARRILLOS DE SAN LEONARDO,05019,Ávila
05161,ZORITA DE LOS MOLINOS,05128,Mingorría
05162,BERLANAS (LAS),05027,"Berlanas, Las"
05163,PINAR DE NAVARES,05185,Peñalba de Ávila
05164,VILLANUEVA DE GOMEZ,05258,Villanueva de Gómez
05165,TIÑOSILLOS,05242,Tiñosillos
05170,TIEMBLO (EL),05241,"Tiemblo, El"
05190,RIOFRIO,05195,Riofrío
05191,NIHARRA,05172,Niharra
05192,SERRADA (LA),05232,"Serrada, La"
05193,BLASCOELES,05902,Santa María del Cubillo
05194,MEDIANA DE VOLTOYA,05123,Mediana de Voltoya
05195,URRACA-MIGUEL,05019,Ávila
05196,TORNADIZOS DE AVILA,05245,Tornadizos de Ávila
05197,GEMUÑO,05083,Gemuño
05198,SOTALBO,05239,Sotalbo
05200,AREVALO,05016,Arévalo
05210,SAN JUAN DE LA ENCINILLA,05210,San Juan de la Encinilla
05211,CISLA,05060,Cisla
05212,VILLANUEVA DEL ACERAL,05259,Villanueva del Aceral
05213,LANGA,05109,Langa
05215,SINLABAJOS,05235,Sinlabajos
05216,VINADEROS,05152,Nava de Arévalo
05217,SAN VICENTE DE AREVALO,05231,San Vicente de Arévalo
05220,VILLAR DE MATACABRAS,05114,Madrigal de las Altas Torres
05229,SAN ESTEBAN DE ZAPARDIEL,05208,San Esteban de Zapardiel
05230,NAVAS DEL MARQUES (LAS),05168,"Navas del Marqués, Las"
05239,PEGUERINOS,05184,Peguerinos
05240,NAVALPERAL DE PINARES,05161,Navalperal de Pinares
05250,HOYO DE PINARES (EL),05102,"Hoyo de Pinares, El"
05260,ZONA PANTANO DE SAN JUAN,05057,Cebreros
05267,SAN BARTOLOME DE PINARES,05201,San Bartolomé de Pinares
05268,SANTA CRUZ DE PINARES,05222,Santa Cruz de Pinares
05270,TIEMBLO (EL),05241,"Tiemblo, El"
05278,PUENTE NUEVO,05241,"Tiemblo, El"
05279,CERRO GUISANDO,05241,"Tiemblo, El"
05280,MINGORRIA,05128,Mingorría
05289,ALAMEDA (LA),05243,Tolbaños
05290,SANCHIDRIAN,05204,Sanchidrián
05291,PRADO ENCINAS,05115,Maello
05292,VELAYOS,05254,Velayos
05294,CAÑADA (LA),05093,Herradón de Pinares
05296,ORBITA,05174,Orbita
05298,ALAMEDA (LA),05243,Tolbaños
05299,MORALEJA DE MATACABRAS,05134,Moraleja de Matacabras
05300,CHAHERRERO,05065,Crespos
05309,VIÑEGRA DE MORAÑA,05264,Viñegra de Moraña
05310,FONTIVEROS,05074,Fontiveros
05320,CARDEÑOSA,05049,Cardeñosa
05340,MUÑOYERRO,05040,Bularros
05350,SAN PEDRO DEL ARROYO,05220,San Pedro del Arroyo
05357,VILLAFLOR,05256,Villaflor
05358,SAN JUAN DE LA ENCINILLA,05210,San Juan de la Encinilla
05364,HOYOS DEL ESPINO,05105,Hoyos del Espino
05370,NARROS DEL CASTILLO,05147,Narros del Castillo
05380,SALVADIOS,05198,Salvadiós
05400,RAMACASTAÑAS,05014,Arenas de San Pedro
05410,MOMBELTRAN,05132,Mombeltrán
05412,SAN ESTEBAN DEL VALLE,05207,San Esteban del Valle
05413,VILLAREJO DEL VALLE,05262,Villarejo del Valle
05414,CUEVAS DEL VALLE,05066,Cuevas del Valle
05415,HORNILLO (EL),05100,"Hornillo, El"
05416,ARENAL (EL),05013,"Arenal, El"
05417,GUISANDO,05089,Guisando
05418,RAMACASTAÑAS,05014,Arenas de San Pedro
05420,SOTILLO DE LA ADRADA,05240,Sotillo de la Adrada
05427,HIGUERA DE LAS DUEÑAS,05095,Higuera de las Dueñas
05428,CASILLAS,05055,Casillas
05429,SANTA MARIA DEL TIETAR,05227,Santa María del Tiétar
05430,ADRADA (LA),05002,"Adrada, La"
05440,PIEDRALAVES,05187,Piedralaves
05450,CASAVIEJA,05054,Casavieja
05460,GAVILANES,05082,Gavilanes
05461,MIJARES,05127,Mijares
05470,PEDRO BERNARDO,05182,Pedro Bernardo
05480,CANDELEDA,05047,Candeleda
05489,RASO (EL),05047,Candeleda
05490,LANZAHITA,05110,Lanzahíta
05491,HIGUERA (LA),05132,Mombeltrán
05492,POYALES DEL HOYO,05189,Poyales del Hoyo
05500,PIEDRAHITA,05186,Piedrahíta
05510,SANTA MARIA DEL BERROCAL,05225,Santa María del Berrocal
05511,VALDEMOLINOS,05225,Santa María del Berrocal
05513,BURGOHONDO,05041,Burgohondo
05514,TORTOLES,05246,Tórtoles
05515,SOTO (EL),05186,Piedrahíta
05516,VILLAR DE CORNEJA,05261,Villar de Corneja
05519,CERCA RIBA (LA),33024,Gijón
05520,SANCHICORTO,05247,"Torre, La"
05530,SANTA MARIA DEL ARROYO,05224,Santa María del Arroyo
05540,TORRE (LA),05247,"Torre, La"
05560,VILLATORO,05263,Villatoro
05570,PAJAREJOS,05038,Bonilla de la Sierra
05571,VILLAFRANCA DE LA SIERRA,05257,Villafranca de la Sierra
05580,SANTA MARIA CABALLEROS,05226,Santa María de los Caballeros
05581,NAVARREGADILLA,05226,Santa María de los Caballeros
05591,VILLANUEVA DEL CAMPILLO,05260,Villanueva del Campillo
05592,VENTA DEL ALTO (LA),05228,Santiago del Collado
05593,SOLANILLAS (LAS),05010,"Aldehuela, La"
05600,BARCO DE AVILA (EL),05021,"Barco de Ávila, El"
05610,BECEDAS,05024,Becedas
05619,SAN BARTOLOME DE BEJAR,05199,San Bartolomé de Béjar
05620,NAVALMORO,05051,"Carrera, La"
05621,ZARZA (LA),05236,Solana de Ávila
05630,NAVASEQUILLA,05904,Santiago del Tormes
05631,ZAPARDIEL DE LA RIBERA,05267,Zapardiel de la Ribera
05632,SAN BARTOLOME DE TORMES,05901,San Juan de Gredos
05633,NAVACEPEDA DE TORMES,05901,San Juan de Gredos
05634,HOYOS DEL ESPINO,05105,Hoyos del Espino
05635,NAVARREDONDA DE GREDOS,05165,Navarredonda de Gredos
05640,GAVILANES,05082,Gavilanes
05690,LLANOS DE TORMES (LOS),05113,"Llanos de Tormes, Los"
05691,TREMEDAL,05236,Solana de Ávila
05692,NAVAMORISCA,05112,"Losar del Barco, El"
05693,VENTA DE VEGUILLAS,05249,Umbrías
05694,JUNCIANA,05108,Junciana
05695,HORCAJADA (LA),05097,"Horcajada, La"
05696,VALLEHONDO,05214,San Lorenzo de Tormes
05697,TORMELLAS,05244,Tormellas
06001,BADAJOZ,06015,Badajoz
06002,BADAJOZ,06015,Badajoz
06003,BADAJOZ,06015,Badajoz
06004,BADAJOZ,06015,Badajoz
06005,BADAJOZ,06015,Badajoz
06006,BADAJOZ,06015,Badajoz
06007,BADAJOZ,06015,Badajoz
06008,BADAJOZ,06015,Badajoz
06009,BADAJOZ,06015,Badajoz
06010,VAGUADAS (LAS),06015,Badajoz
06011,BADAJOZ,06015,Badajoz
06100,OLIVENZA,06095,Olivenza
06105,CHELES,06042,Cheles
06106,SAN BENITO CONTIENDA,06095,Olivenza
06107,VILLARREAL,06095,Olivenza
06108,SANTO DOMINGO,06095,Olivenza
06109,SAN RAFAEL DE OLIVENZA,06095,Olivenza
06110,VILLANUEVA DEL FRESNO,06154,Villanueva del Fresno
06120,OLIVA FRONTERA,06093,Oliva de la Frontera
06129,ZAHINOS,06159,Zahínos
06130,VALVERDE DE LEGANES,06143,Valverde de Leganés
06131,ALCONCHEL,06007,Alconchel
06132,HIGUERA DE VARGAS,06066,Higuera de Vargas
06133,TALIGA,06129,Táliga
06134,VALENCIA MOMBUEY,06140,Valencia del Mombuey
06140,TALAVERA LA REAL,06128,Talavera la Real
06150,SANTA MARTA,06121,Santa Marta
06160,BARCARROTA,06016,Barcarrota
06170,GOLF GUADIANA,06015,Badajoz
06171,ALMENDRAL,06010,Almendral
06172,TORRE DE MIGUEL SESMERO,06131,Torre de Miguel Sesmero
06173,NOGALES,06092,Nogales
06174,SALVALEON,06116,Salvaleón
06175,SALVATIERRA DE LOS BARROS,06117,Salvatierra de los Barros
06176,PARRA (LA),06099,"Parra, La"
06177,VALLE DE MATAMOROS,06147,Valle de Matamoros
06178,VALLE DE SANTA ANA,06148,Valle de Santa Ana
06180,GEVORA,06015,Badajoz
06181,ALCAZABA,06015,Badajoz
06182,ALCAZABA,06015,Badajoz
06183,NOVELDA DEL GUADIANA,06015,Badajoz
06184,PUEBLONUEVO DEL GUADIANA,06902,Pueblonuevo del Guadiana
06185,VALDELACALZADA,06901,Valdelacalzada
06186,GUADIANA DEL CAUDILLO,06903,Guadiana del Caudillo
06187,GUADAJIRA,06072,Lobón
06190,ROCA DE LA SIERRA (LA),06115,"Roca de la Sierra, La"
06191,PUEBLA DE OBANDO,06107,Puebla de Obando
06192,VILLAR DEL REY,06155,Villar del Rey
06193,BOTOA,06015,Badajoz
06194,VALDEBOTOA,06015,Badajoz
06195,VILLAFRANCO DEL GUADIANA,06015,Badajoz
06196,RETAMAL,06126,Solana de los Barros
06197,ENTRIN BAJO,06045,Entrín Bajo
06198,RETAMAL,06126,Solana de los Barros
06200,ALMENDRALEJO,06011,Almendralejo
06207,ACEUCHAL,06002,Aceuchal
06208,VILLALBA DE LOS BARROS,06152,Villalba de los Barros
06209,SOLANA DE LOS BARROS,06126,Solana de los Barros
06210,TORREMEJIA,06133,Torremejía
06220,VILLAFRANCA DE LOS BARROS,06149,Villafranca de los Barros
06225,RIBERA DEL FRESNO,06113,Ribera del Fresno
06226,HINOJOSA DEL VALLE,06068,Hinojosa del Valle
06227,LLERA,06073,Llera
06228,HORNACHOS,06069,Hornachos
06229,PUEBLA DEL PRIOR,06106,Puebla del Prior
06230,SANTOS DE MAIMONA (LOS),06122,"Santos de Maimona, Los"
06240,FUENTE DE CANTOS,06052,Fuente de Cantos
06249,CARMONITA,06031,Carmonita
06250,BIENVENIDA,06020,Bienvenida
06260,MONESTERIO,06085,Monesterio
06270,SEGURA DE LEON,06124,Segura de León
06275,SALVATIERRA DE LOS BARROS,06117,Salvatierra de los Barros
06280,FUENTES DE LEON,06055,Fuentes de León
06290,USAGRE,06136,Usagre
06291,MONTEMOLIN,06086,Montemolín
06292,CALERA DE LEON,06026,Calera de León
06293,CABEZA LA VACA,06024,Cabeza la Vaca
06300,ZAFRA,06158,Zafra
06310,PUEBLA DE SANCHO PEREZ,06108,Puebla de Sancho Pérez
06320,MEDINA DE LAS TORRES,06081,Medina de las Torres
06329,ATALAYA,06013,Atalaya
06330,VALENCIA DEL VENTOSO,06141,Valencia del Ventoso
06340,FREGENAL DE LA SIERRA,06050,Fregenal de la Sierra
06350,HIGUERA LA REAL,06067,Higuera la Real
06360,FUENTE DEL MAESTRE,06054,Fuente del Maestre
06370,BURGUILLOS DEL CERRO,06022,Burguillos del Cerro
06378,VALVERDE DE BURGUILLOS,06142,Valverde de Burguillos
06380,BAZANA (LA),06070,Jerez de los Caballeros
06389,VALUENGO,06070,Jerez de los Caballeros
06390,FERIA,06049,Feria
06391,LAPA (LA),06071,"Lapa, La"
06392,RAPOSO (EL),06108,Puebla de Sancho Pérez
06393,ALCONERA,06008,Alconera
06394,BODONAL DE LA SIERRA,06021,Bodonal de la Sierra
06400,OLIVENZA,06095,Olivenza
06410,SANTA AMALIA,06120,Santa Amalia
06411,YELBES,06080,Medellín
06412,HERNAN CORTES,06044,Don Benito
06413,MENGABRIL,06082,Mengabril
06420,PANTANO DEL ZUJAR,06036,Castuera
06427,MONTERRUBIO DE LA SERENA,06087,Monterrubio de la Serena
06428,PUERTO HURRACO,06018,Benquerencia de la Serena
06429,PUERTO MEJORAL,06018,Benquerencia de la Serena
06430,ZALAMEA DE LA SERENA,06160,Zalamea de la Serena
06431,MENGABRIL,06082,Mengabril
06439,ESPARRAGOSA DE LA SERENA,06047,Esparragosa de la Serena
06440,MALPARTIDA DE LA SERENA,06078,Malpartida de la Serena
06441,HIGUERA DE LA SERENA,06064,Higuera de la Serena
06442,SAN CRISTOBAL DE ZALAMEA,06160,Zalamea de la Serena
06443,CAMPILLO DE LLERENA,06029,Campillo de Llerena
06444,VALENCIA DE LAS TORRES,06139,Valencia de las Torres
06445,RUBIALES,06065,Higuera de Llerena
06450,QUINTANA DE LA SERENA,06109,Quintana de la Serena
06458,VALLE DE LA SERENA,06146,Valle de la Serena
06459,GUARDA (LA),06028,Campanario
06460,CAMPANARIO,06028,Campanario
06468,MAGACELA,06075,Magacela
06469,CORONADA (LA),06039,"Coronada, La"
06470,TORREFRESNEDA,06060,Guareña
06473,VILLAGONZALO,06151,Villagonzalo
06474,VALDETORRES,06138,Valdetorres
06475,ZAPATERA (LA),06094,Oliva de Mérida
06476,PALOMAS,06098,Palomas
06477,PUEBLA DE LA REINA,06104,Puebla de la Reina
06478,MANCHITA,06079,Manchita
06479,CRISTINA,06041,Cristina
06480,MONTIJO,06088,Montijo
06486,NAVA DE SANTIAGO (LA),06090,"Nava de Santiago, La"
06487,CORDOBILLA DE LACARA,06038,Cordobilla de Lácara
06488,CARMONITA,06031,Carmonita
06489,LACARA,06088,Montijo
06490,PUEBLA DE LA CALZADA,06103,Puebla de la Calzada
06498,LOBON,06072,Lobón
06499,LACARA,06088,Montijo
06500,SAN VICENTE DE ALCANTARA,06123,San Vicente de Alcántara
06510,TEJAREJO,06006,Alburquerque
06518,VEGA (LA),06037,"Codosera, La"
06519,BENAVENTE,06006,Alburquerque
06600,CABEZA DEL BUEY,06023,Cabeza del Buey
06610,PEÑALSORDO,06100,Peñalsordo
06611,ZARZA-CAPILLA,06161,Zarza-Capilla
06612,CAPILLA,06030,Capilla
06613,HELECHAL,06018,Benquerencia de la Serena
06614,ALMORCHON,06023,Cabeza del Buey
06615,NAVA (LA),06018,Benquerencia de la Serena
06620,GALIZUELA,06048,Esparragosa de Lares
06630,PUEBLA DE ALCOCER,06102,Puebla de Alcocer
06640,TALARRUBIAS,06127,Talarrubias
06650,SIRUELA,06125,Siruela
06655,SANCTI-SPIRITUS,06118,Sancti-Spíritus
06656,GARLITOS,06057,Garlitos
06657,RISCO,06114,Risco
06658,TAMUREJO,06130,Tamurejo
06659,BATERNO,06017,Baterno
06660,FUENLABRADA DE LOS MONTES,06051,Fuenlabrada de los Montes
06670,PELOCHE,06063,Herrera del Duque
06678,VILLARTA DE LOS MONTES,06157,Villarta de los Montes
06679,PELOCHE,06063,Herrera del Duque
06680,CASTILBLANCO,06035,Castilblanco
06689,VALDECABALLEROS,06137,Valdecaballeros
06690,GARBAYUELA,06056,Garbayuela
06692,HELECHOSA DE LOS MONTES,06062,Helechosa de los Montes
06700,VILLANUEVA DE LA SERENA,06153,Villanueva de la Serena
06710,ENTRERRIOS,06153,Villanueva de la Serena
06711,GARGALIGAS,06044,Don Benito
06712,ZURBARAN,06153,Villanueva de la Serena
06713,LOS GUADALPERALES,06001,Acedera
06714,HABA (LA),06061,"Haba, La"
06715,RENA,06111,Rena
06716,VILLAR DE RENA,06156,Villar de Rena
06717,PUEBLA DE ALCOLLARIN,06156,Villar de Rena
06718,CASAS CASTILLO ENCOMIENDA,06153,Villanueva de la Serena
06720,VALDIVIA,06153,Villanueva de la Serena
06730,OBANDO,06091,Navalvillar de Pela
06731,VEGAS ALTAS,06091,Navalvillar de Pela
06740,ORELLANA LA VIEJA,06097,Orellana la Vieja
06750,ORELLANA DE LA SIERRA,06096,Orellana de la Sierra
06760,NAVALVILLAR DE PELA,06091,Navalvillar de Pela
06770,CASAS DE DON PEDRO,06033,Casas de Don Pedro
06800,MERIDA,06083,Mérida
06810,CALAMONTE,06025,Calamonte
06820,DON ALVARO,06043,Don Álvaro
06830,ZARZA (LA),06162,"Zarza, La"
06840,ALANGE,06004,Alange
06850,ARROYO DE SAN SERVAN,06012,Arroyo de San Serván
06860,ESPARRAGALEJO,06046,Esparragalejo
06870,GARROVILLA (LA),06058,"Garrovilla, La"
06880,TORREMAYOR,06132,Torremayor
06890,VALVERDE DE MERIDA,06145,Valverde de Mérida
06891,MIRANDILLA,06084,Mirandilla
06892,TRUJILLANOS,06135,Trujillanos
06893,SAN PEDRO DE MERIDA,06119,San Pedro de Mérida
06894,CANCHO GORDO,06032,"Carrascalejo, El"
06900,LLERENA,06074,Llerena
06906,PUEBLA DEL MAESTRE,06105,Puebla del Maestre
06907,PALLARES,06086,Montemolín
06908,SANTA MARIA DE LA NAVA,06086,Montemolín
06909,TRASIERRA,06134,Trasierra
06910,RUBIOS (LOS),06059,Granja de Torrehermosa
06919,PERALEDA DEL ZAUCEJO,06101,Peraleda del Zaucejo
06920,AZUAGA,06014,Azuaga
06927,VALVERDE DE LLERENA,06144,Valverde de Llerena
06928,MALCOCINADO,06077,Malcocinado
06929,CARDENCHOSA (LA),06014,Azuaga
06930,BERLANGA,06019,Berlanga
06939,MAGUILLA,06076,Maguilla
06940,AHILLONES,06003,Ahillones
06950,VILLAGARCIA DE LA TORRE,06150,Villagarcía de la Torre
06960,CASAS DE REINA,06034,Casas de Reina
06970,REINA,06110,Reina
06980,VALDECIGUEÑAS,06053,Fuente del Arco
07001,PALMA,07040,Palma de Mallorca
07002,PALMA,07040,Palma de Mallorca
07003,PALMA,07040,Palma de Mallorca
07004,PALMA,07040,Palma de Mallorca
07005,PALMA,07040,Palma de Mallorca
07006,PALMA,07040,Palma de Mallorca
07007,COLL DE'N RABASSA (ES),07040,Palma de Mallorca
07008,PALMA,07040,Palma de Mallorca
07009,PALMA,07040,Palma de Mallorca
07010,SECAR DE LA REAL (ES),07040,Palma de Mallorca
07011,VILETA (SA),07040,Palma de Mallorca
07012,PALMA,07040,Palma de Mallorca
07013,VILETA (SA),07040,Palma de Mallorca
07014,GENOVA,07040,Palma de Mallorca
07015,GENOVA,07040,Palma de Mallorca
07071,SON SANT JOAN,07040,Palma de Mallorca
07100,PORT (EL),07061,Sóller
07101,BINIARAIX,07061,Sóller
07108,PORT (EL),07061,Sóller
07109,FORNALUTX,07025,Fornalutx
07110,BUNYOLA,07010,Bunyola
07120,CREU VERMELLA (SA),07040,Palma de Mallorca
07140,SENCELLES,07047,Sencelles
07141,PONT D'INCA,07036,Marratxí
07142,SANTA EUGENIA,07053,Santa Eugènia
07143,SON ARROSA,07047,Sencelles
07144,JORNETS,07047,Sencelles
07150,ANDRATX,07005,Andratx
07157,PORT D'ANDRATX,07005,Andratx
07159,SANT ELM I SA DRAGONERA,07005,Andratx
07160,PEGUERA,07011,Calvià
07170,ARCHIDUC (S'),07063,Valldemossa
07179,ALCONASSER,07061,Sóller
07180,SANTA PONÇA,07011,Calvià
07181,SON FERRER,07011,Calvià
07183,COSTA DE LA CALMA,07011,Calvià
07184,CALVIA,07011,Calvià
07190,SON MAXELLA,07063,Valldemossa
07191,BANYALBUFAR,07007,Banyalbufar
07192,ESTELLENCS,07021,Estellencs
07193,BUNYOLA,07010,Bunyola
07194,SON SERRALTA,07045,Puigpunyent
07195,GALILEA,07045,Puigpunyent
07196,CAPDELLA (ES),07011,Calvià
07198,CREU VERMELLA (SA),07040,Palma de Mallorca
07199,COLL DE'N RABASSA (ES),07040,Palma de Mallorca
07200,FELANITX,07022,Felanitx
07208,CAS CONCOS DES CAVALLER,07022,Felanitx
07209,SON MESQUIDA,07022,Felanitx
07210,ALGAIDA,07004,Algaida
07220,PINA,07004,Algaida
07230,MONTUÏRI,07038,Montuïri
07240,SANT JOAN,07049,Sant Joan
07250,VILAFRANCA DE BONANY,07065,Vilafranca de Bonany
07259,ARIANY,07901,Ariany
07260,PORRERES,07043,Porreres
07300,INCA,07027,Inca
07310,ULLARO,07012,Campanet
07311,BUGER,07009,Búger
07312,MANCOR DE LA VALL,07034,Mancor de la Vall
07313,SELVA,07058,Selva
07314,CAIMARI,07058,Selva
07315,LLUC,07019,Escorca
07316,MOSCARI,07058,Selva
07320,SANTA MARIA DEL CAMI,07056,Santa María del Camí
07330,CONSELL,07016,Consell
07340,ALARO,07001,Alaró
07349,ORIENT,07010,Bunyola
07350,BINISSALEM,07008,Binissalem
07360,LLOSETA,07029,Lloseta
07369,BINIAMAR,07058,Selva
07400,PLATJA D'ALCUDIA,07003,Alcúdia
07420,POBLA (SA),07044,"Pobla, Sa"
07430,LLUBI,07030,Llubí
07440,MURO,07039,Muro
07450,CA'N PICAFORT,07055,Santa Margalida
07458,CA'N PICAFORT,07055,Santa Margalida
07459,SON SERRA DE MARINA,07055,Santa Margalida
07460,POLLENÇA,07042,Pollença
07469,CALA DE SANT VICENÇ,07042,Pollença
07470,BELL RESGUARD,07042,Pollença
07500,MANACOR,07033,Manacor
07509,SON MACIA,07033,Manacor
07510,SINEU,07060,Sineu
07511,RUBERTS,07047,Sencelles
07518,LLORET DE VISTALEGRE,07028,Lloret de Vistalegre
07519,MARIA DE LA SALUT,07035,Maria de la Salut
07520,PETRA,07041,Petra
07529,ARIANY,07901,Ariany
07530,SANT LLORENÇ DES CARDASSA,07051,Sant Llorenç des Cardassar
07540,SON CARRIO,07051,Sant Llorenç des Cardassar
07550,SON SERVERA,07062,Son Servera
07559,"PORT NOU, PORT VERD I POR",07062,Son Servera
07560,SON SERVERA,07062,Son Servera
07570,ARTA,07006,Artà
07579,URBANITZACIO SANT PERE,07006,Artà
07580,CAPDEPERA,07014,Capdepera
07589,SON MOLL,07014,Capdepera
07590,"PORT NOU, PORT VERD I POR",07062,Son Servera
07600,PLATJA DE PALMA,07040,Palma de Mallorca
07608,PLATJA DE PALMA,07040,Palma de Mallorca
07609,TORRE (SA),07031,Llucmajor
07610,CAN PASTILLA,07040,Palma de Mallorca
07620,LLUCMAJOR,07031,Llucmajor
07629,RANDA,07004,Algaida
07630,CAMPOS,07013,Campos
07638,COLONIA DE SANT JORDI,07059,"Salines, Ses"
07639,CALA PI,07031,Llucmajor
07640,SALINES (SES),07059,"Salines, Ses"
07650,CALA SANTANYI,07057,Santanyí
07659,CALA SANTANYI,07057,Santanyí
07660,CALA D'OR,07057,Santanyí
07669,CALONGE,07057,Santanyí
07670,PORTOCOLOM,07022,Felanitx
07680,PORTO CRISTO,07033,Manacor
07687,ILLOT (S'),07051,Sant Llorenç des Cardassar
07688,CALA MURADA,07033,Manacor
07689,CALES DE MALLORCA,07033,Manacor
07690,CALA SANTANYI,07057,Santanyí
07691,PORTO PETRO,07057,Santanyí
07700,MAO,07032,Maó-Mahón
07701,MAO,07032,Maó-Mahón
07702,MAO,07032,Maó-Mahón
07703,MAO,07032,Maó-Mahón
07710,SANT LLUIS,07052,Sant Lluís
07711,TORRET DE BAIX,07052,Sant Lluís
07712,MAO,07032,Maó-Mahón
07713,SON REMEI - SON GANXO,07052,Sant Lluís
07714,MAO,07032,Maó-Mahón
07720,SOL DE L'EST,07064,"Castell, Es"
07730,MERCADAL (ES),07037,"Mercadal, Es"
07740,URBANITZACIO COVES NOVES,07037,"Mercadal, Es"
07748,FORNELLS,07037,"Mercadal, Es"
07749,MIGJORN GRAN (ES),07902,"Migjorn Gran, Es"
07750,SON SERVERA,07062,Son Servera
07760,CALA D'OR,07057,Santanyí
07769,SANTANDRIA,07015,Ciutadella de Menorca
07800,PUIG D'EN VALLS (ES),07054,Santa Eulària des Riu
07810,CALA DE PORTINATX,07050,Sant Joan de Labritja
07811,CALA DE SANT VICENT,07050,Sant Joan de Labritja
07812,SANT LLORENÇ DE BALAFIA,07050,Sant Joan de Labritja
07814,SANTA GERTRUDIS FRUITERA,07054,Santa Eulària des Riu
07815,PORT DE SANT MIQUEL,07050,Sant Joan de Labritja
07816,SANT MATEU D'EUBARCA,07046,Sant Antoni de Portmany
07817,SANT JORDI DE SES SALINES,07048,Sant Josep de sa Talaia
07818,SANT FRANCESC DE S'ESTANY,07048,Sant Josep de sa Talaia
07819,PUIG D'EN VALLS (ES),07054,Santa Eulària des Riu
07820,SANT ANTONI DE PORTMANY,07046,Sant Antoni de Portmany
07828,SANTA AGNES DE CORONA,07046,Sant Antoni de Portmany
07829,SANT AGUSTI DES VEDRA,07048,Sant Josep de sa Talaia
07830,SANT JOSEP DE SA TALAIA,07048,Sant Josep de sa Talaia
07839,CUBELLS (ES),07048,Sant Josep de sa Talaia
07840,SANTA EULÀRIA DES RIU,07054,Santa Eulària des Riu
07849,SANT CARLES DE PERALTA,07054,Santa Eulària des Riu
07850,SANTANYI,07057,Santanyí
07860,SANT FRANCESC FORMENTERA,07024,Formentera
07870,BARDETES (SES),07024,Formentera
07871,SANT FERRAN DE SES ROQUES,07024,Formentera
07872,PILAR DE LA MOLA,07024,Formentera
08001,BARCELONA,08019,Barcelona
08002,BARCELONA,08019,Barcelona
08003,BARCELONA,08019,Barcelona
08004,BARCELONA,08019,Barcelona
08005,BARCELONA,08019,Barcelona
08006,BARCELONA,08019,Barcelona
08007,BARCELONA,08019,Barcelona
08008,BARCELONA,08019,Barcelona
08009,BARCELONA,08019,Barcelona
08010,BARCELONA,08019,Barcelona
08011,BARCELONA,08019,Barcelona
08012,BARCELONA,08019,Barcelona
08013,BARCELONA,08019,Barcelona
08014,BARCELONA,08019,Barcelona
08015,BARCELONA,08019,Barcelona
08016,BARCELONA,08019,Barcelona
08017,BARCELONA,08019,Barcelona
08018,BARCELONA,08019,Barcelona
08019,BARCELONA,08019,Barcelona
08020,BARCELONA,08019,Barcelona
08021,BARCELONA,08019,Barcelona
08022,BARCELONA,08019,Barcelona
08023,BARCELONA,08019,Barcelona
08024,BARCELONA,08019,Barcelona
08025,BARCELONA,08019,Barcelona
08026,BERARD,08187,Sabadell
